sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,16,1.626f589071e16p+61,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,17,1.5f9de57356228p+61,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,18,1.6c1255b5aa9fcp+61,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,19,1.66e3266932de1p+61,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,20,1.52245565e9813p+61,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,21,1.5d5b42f1895c5p+61,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,22,1.a374a1ff1ed53p+61,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,23,1.4239886dd6b96p+61,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,24,1.6cceb52c3c737p+61,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,25,1.7187d9055fb5fp+61,1917806784318618
