sketch_type,k,n_trial,estimate,exact
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,7,1.ceade262d65dap+39,993773811390
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,8,1.eec08ce822a4ap+33,16627776482
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,9,1.3744e7d38cb2bp+36,83667722768
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,10,1.2f4b14188ae9bp+36,81516779048
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,1,1.bac2a1c5ed758p+41,3803303318690
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,2,1.925b9e4475cb2p+33,13530143956
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,3,1.9a8ae5a67f095p+32,6908134542
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,4,1.278cc44ef244cp+32,4970556954
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,5,1.4e57b5090c77bp+31,2813036242
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,6,1.76eb79e3b9c94p+37,201295278970
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,7,1.cec0827b6d69cp+39,993773811390
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,8,1.eed64cd739cc7p+33,16627776482
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,9,1.3794831b4ffaap+36,83667722768
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,10,1.2f9b6702c4e5ep+36,81516779048
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,1,1.bac30bc071f7dp+41,3803303318690
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,2,1.93039ffed952fp+33,13530143956
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,3,1.9b55d3c9fdaa7p+32,6908134542
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,4,1.27e229cab1341p+32,4970556954
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,5,1.4e9b732909be6p+31,2813036242
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,6,1.76ed749ab5873p+37,201295278970
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,7,1.cec1efbe4d565p+39,993773811390
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,8,1.ef4b2b589c813p+33,16627776482
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,9,1.37a66e07e2f43p+36,83667722768
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,10,1.2fa3db025b9b9p+36,81516779048
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,1,1.bac322cefd79fp+41,3803303318690
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,2,1.931cbe18d420bp+33,13530143956
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,3,1.9b7ce8dcbd19cp+32,6908134542
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,4,1.27fec01c95096p+32,4970556954
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,5,1.4ee49875de108p+31,2813036242
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,6,1.76ef34dbcc959p+37,201295278970
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,7,1.cec24bc0935f3p+39,993773811390
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,8,1.ef6575c794f2ap+33,16627776482
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,9,1.37aad9243cc0fp+36,83667722768
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,10,1.2fa6fdc06eb43p+36,81516779048
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,1,1.bac32c5fd74b8p+41,3803303318690
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,2,1.93216acafbdd8p+33,13530143956
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,3,1.9b9044081b071p+32,6908134542
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,4,1.281518e27a6b5p+32,4970556954
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,5,1.4ef6686435618p+31,2813036242
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,6,1.76ef744152667p+37,201295278970
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,7,1.cec27996a603ep+39,993773811390
